ID,Edad,Sexo,Estado_Civil,Numero_Hijos,Nivel_Educativo,Zona_Vivienda,Estrato,Sector,Tamaño_Empresa,Trabajo_Turnos,Tipo_Contrato,Horas_Semana,Ingreso,Tipo_Cargo,Personas_Cargo,Años_Experiencia,Antiguedad_Cargo,Modalidad,Horas_Traslado,Horas_Formacion,CT1,CT2,CT3,PT1,PT2,PT3,PT4,CL1,CL2,CL3,CL4,CL5,CL6,CL7,AC1,AC2,AC3,CR1,CR2,CR3,CR4,CoR1,CoR2,CoR3,GC1,GC2,GC3,GC4,SM1,SM2,SM3,SM4,SM5,SAT1,SAT2,SAT3,SAT4,SAT5,SAT6,SAT7,SAT8,SAT9,IR1,IR2,IR3,IR4,FT1,FT2,FT3,FT4,FT5,TF1,TF2,TF3,TF4,TF5,BU1,BU2,BU3,BU4,BU5,BU6,BU7,BU8,BU9,BU10,BU11,BU12,BP1,BP2,BP3,BP4,BP5,BP6,BP7,BP8,BP9,BP10,SOM1,SOM2,SOM3,SOM4,SOM5,DL1,DL2,DL3,DL4,DL5,DL6,DL7,DL8,IR1_original,outlier_flag,CTRL,PRES,LIDER,COMP,ROL_C,ROL_CON,CAMBIO,SM_ORG,SAT,RETIRO,FAM_TRAB,TRAB_FAM,BURNOUT,BIENESTAR,SOMATIZ,DESGASTE
131,42,Mujer,Casado,1,Tecnológico,Urbana,3.0,Público,Entre 50 y 200 empleados,No,Provisionalidad,39,Entre 1 y 3 SMLV,Operativo,Si,Entre 10 a 15,Más de 10 años,Presencial,Menos de 1 hora,56.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,,5.0,5.0,5.0,,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,6.0,5.0,6.0,7.0,6.0,7.0,6.0,,,1.0,2.0,1.0,4.0,,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,5.0,5.0,6.0,4.0,5.0,7.0,6.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,0,4.333,1.5,3.571,4.333,5.0,1.0,4.0,3.8,6.143,2.0,2.0,2.4,1.364,5.3,2.6,1.5
132,41,Hombre,Unión libre,1,Técnico,Rural,4.0,Público,Entre 50 y 200 empleados,Si,Provisionalidad,42,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,5.0,5.0,,3.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,2.0,,3.0,4.0,5.0,4.0,3.0,,4.0,3.0,2.0,4.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,,6.0,,6.0,6.0,7.0,7.0,7.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,0,3.0,3.0,4.167,4.0,4.667,2.5,4.5,2.8,6.556,1.333,3.8,3.25,1.727,6.375,1.4,1.75
133,51,Hombre,Soltero,Sin hijos,Posgrado,Urbana,3.0,Público,Entre 200 y 500 empleados,No,Carrera,41,Entre 1 y 3 SMLV,Operativo,No,Entre 15 a 20,Menos de 1 año,Presencial,Entre 1 y 2 horas,13.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,,4.0,3.0,3.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,,3.0,2.0,3.0,4.0,4.0,3.0,4.0,,5.0,5.0,6.0,5.0,6.0,7.0,6.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,,5.0,0,4.0,1.25,2.333,3.333,4.75,1.667,2.333,3.6,5.625,2.5,1.0,1.8,2.909,4.8,4.0,4.0
134,38,Hombre,Soltero,Sin hijos,Profesional,Urbana,2.0,Público,Entre 50 y 200 empleados,No,Libre nombramiento y remocion,59,Entre 1 y 3 SMLV,Administrativo,Si,Entre 20 a 25,Entre 1 y 3 años,Presencial,Menos de 1 hora,5.0,4.0,3.0,4.0,3.0,,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,,,3.0,4.0,4.0,4.0,4.0,4.0,1.0,,2.0,3.0,,,2.0,2.0,,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,,4.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,,5.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,1,3.667,3.667,2.333,3.5,4.0,1.5,2.5,2.75,4.333,4.75,2.4,3.6,3.9,4.8,3.8,3.125
135,44,Mujer,Soltero,3,Posgrado,Urbana,5.0,Público,Más de 500 empleados,No,Otro,40,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Más de 10 años,Presencial,Menos de 1 hora,16.0,3.0,2.0,3.0,,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,,2.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,,3.0,3.0,3.0,4.0,,2.0,3.0,3.0,6.0,0,2.667,3.667,3.857,4.0,4.667,3.667,3.0,4.0,6.444,2.25,2.5,6.0,3.0,6.1,1.25,3.0
138,50,Mujer,Soltero,Sin hijos,Bachiller,Urbana,2.0,Mixto,Entre 200 y 500 empleados,No,Otro,44,Entre 1 y 3 SMLV,Administrativo,No,Entre 15 a 20,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,14.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,,5.0,4.0,5.0,4.0,4.0,5.0,5.0,,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,,2.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,,2.0,,2.0,4.0,4.0,,7.0,7.0,,,7.0,6.0,6.0,7.0,6.0,6.0,5.0,,3.0,4.0,5.0,4.0,6.0,,4.0,4.0,4.0,6.0,6.0,3.0,0,3.0,4.25,2.0,4.667,4.5,2.5,3.25,2.0,4.556,5.25,3.2,4.6,3.111,6.5,4.25,4.857
139,49,Mujer,Soltero,3,Profesional,Urbana,3.0,Público,Entre 50 y 200 empleados,No,Otro,41,Entre 1 y 3 SMLV,Operativo,Si,Entre 20 a 25,Entre 1 y 3 años,Presencial,Entre 2 y 3 horas,13.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,,5.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,,5.0,,6.0,,5.0,6.0,5.0,5.0,5.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,,3.0,2.0,2.0,4.0,3.0,4.0,0,2.667,5.0,3.857,3.667,5.0,3.667,3.5,3.2,5.25,4.5,1.8,3.2,3.75,5.286,2.8,2.714
140,40,Mujer,Unión libre,3,Posgrado,Urbana,4.0,Público,Más de 500 empleados,No,Otro,42,Entre 1 y 3 SMLV,Administrativo,No,Entre 15 a 20,Entre 3 y 7 años,Presencial,Menos de 1 hora,11.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,,6.0,5.0,5.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,,2.0,4.0,4.0,2.0,4.0,,5.0,5.0,,6.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,0,2.333,3.25,2.5,3.0,4.5,2.667,2.0,3.0,4.222,3.5,2.4,5.5,2.727,4.75,2.2,4.125
141,55,Mujer,Casado,1,Posgrado,Urbana,5.0,Público,Entre 50 y 200 empleados,No,Presentación de servicios,45,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Menos de 1 hora,75.0,,3.0,3.0,3.0,,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,,2.0,3.0,3.0,,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,6.0,6.0,6.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,5.0,5.0,4.0,3.0,,5.0,4.0,5.0,4.0,5.0,2.0,0,3.0,3.667,2.714,3.0,5.0,3.333,2.25,2.75,4.857,6.25,1.4,2.6,7.0,3.333,5.6,4.286
142,32,Hombre,Soltero,2,Técnico,Urbana,4.0,Mixto,Más de 500 empleados,Si,Presentación de servicios,38,Entre 1 y 3 SMLV,Administrativo,No,Entre 5 a 10,Entre 3 y 7 años,Presencial,Entre 1 y 2 horas,15.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,3.0,5.0,4.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,3.0,3.0,4.0,2.0,3.0,2.0,3.0,0,4.667,3.0,2.286,3.667,5.0,2.0,2.5,3.4,4.444,5.0,3.0,3.75,2.583,5.1,4.4,3.0
144,35,Hombre,Soltero,Sin hijos,Profesional,Urbana,2.0,Público,Entre 50 y 200 empleados,No,Presentación de servicios,50,Entre 1 y 3 SMLV,Administrativo,Si,Entre 1 a 5,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,82.625,4.0,4.0,,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,,3.0,2.0,3.0,,2.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,6.0,,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1,4.0,2.75,4.571,4.667,4.333,2.667,2.333,4.8,4.333,4.25,2.0,1.25,1.6,6.667,2.6,1.75
145,46,Mujer,Unión libre,1,Técnico,Urbana,4.0,Público,Entre 50 y 200 empleados,No,Presentación de servicios,42,Entre 1 y 3 SMLV,Operativo,No,Menos de 1 año,Entre 1 y 3 años,Presencial,Menos de 1 hora,1.0,4.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,,5.0,6.0,5.0,6.0,6.0,6.0,6.0,,3.0,1.0,2.0,1.0,2.0,,,2.0,,3.0,3.0,3.0,3.0,,1.0,4.0,4.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,0,4.667,2.25,3.857,3.667,4.5,1.667,3.75,1.6,5.5,2.0,1.667,3.0,2.0,6.0,1.0,1.857
146,54,Mujer,Soltero,3,Tecnológico,Urbana,4.0,Mixto,Más de 500 empleados,No,Provisionalidad,50,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 3 y 7 años,Presencial,Entre 2 y 3 horas,9.0,1.0,,3.0,3.0,5.0,4.0,4.0,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,5.0,4.0,,4.0,4.0,,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,6.0,6.0,,6.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,6.0,5.0,4.0,7.0,7.0,5.0,7.0,7.0,5.0,,5.0,7.0,5.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,6.0,7.0,6.0,6.0,6.0,6.0,,5.0,4.0,5.0,6.0,5.0,4.0,2.0,0,2.0,4.0,1.5,1.5,4.333,4.0,3.0,2.75,2.0,6.0,1.2,5.2,6.273,3.1,6.2,5.0
147,43,Hombre,Soltero,Sin hijos,Técnico,Rural,4.0,Público,Entre 200 y 500 empleados,No,Otro,37,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,12.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,4.0,3.0,4.0,4.0,4.0,5.0,2.0,,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,7.0,6.0,6.0,,1.0,1.0,1.0,1.0,,4.0,,2.0,3.0,3.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0,2.333,3.0,2.857,3.5,4.25,2.0,2.75,2.6,3.556,6.333,1.0,3.0,5.083,3.0,5.0,6.875
148,35,Hombre,Casado,1,Posgrado,Urbana,2.0,Público,Entre 200 y 500 empleados,No,Otro,51,Entre 1 y 3 SMLV,Directivo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,42.0,4.0,,4.0,3.0,4.0,3.0,3.0,2.0,2.0,,2.0,2.0,,1.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,,4.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,5.0,0,4.0,3.25,1.8,3.0,4.0,3.0,2.75,1.8,6.0,2.75,3.75,3.8,1.4,6.7,4.0,1.286
149,51,Hombre,Casado,2,Profesional,Urbana,3.0,Público,Más de 500 empleados,No,Libre nombramiento y remocion,41,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Menos de 1 hora,16.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,,3.0,2.0,2.0,3.0,2.0,3.0,,3.0,5.0,,4.0,4.0,4.0,4.0,4.0,,5.0,4.0,4.0,2.0,3.0,3.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,,6.0,6.0,7.0,6.0,7.0,6.0,,0,1.0,4.25,3.0,3.333,5.0,2.667,3.333,2.4,4.0,4.333,3.0,3.2,4.364,3.5,6.2,6.286
150,30,Mujer,Casado,1,Posgrado,Urbana,4.0,Público,Entre 200 y 500 empleados,No,Otro,41,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,6.0,2.0,3.0,,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,3.0,4.0,6.0,7.0,,5.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,0,2.5,3.25,3.286,4.333,3.75,3.333,3.75,2.4,4.444,4.0,3.5,6.0,1.333,5.2,4.2,1.5
151,43,Mujer,Soltero,2,Profesional,Urbana,4.0,Mixto,Más de 500 empleados,No,Presentación de servicios,35,Entre 1 y 3 SMLV,Administrativo,No,Entre 10 a 15,Entre 1 y 3 años,Presencial,Menos de 1 hora,14.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,,,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,0,1.667,4.25,2.571,2.667,4.25,2.0,2.0,3.6,4.125,4.0,2.4,4.0,3.667,4.0,3.0,2.625
153,33,Mujer,Casado,1,Profesional,Urbana,3.0,Público,Entre 200 y 500 empleados,Si,Presentación de servicios,32,Entre 3 y 5 SMLV,Operativo,No,Entre 10 a 15,Menos de 1 año,Híbrido,Menos de 1 hora,14.0,1.0,1.0,1.0,5.0,5.0,4.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,,1.0,2.0,3.0,1.0,2.0,1.0,,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,,7.0,2.0,1.0,2.0,2.0,1.0,7.0,6.0,,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,2.0,0,1.0,4.667,1.714,4.333,4.5,2.667,2.0,1.333,4.222,6.667,1.6,6.5,4.75,2.9,3.8,5.375
154,21,Hombre,Unión libre,2,Posgrado,Rural,5.0,Mixto,Entre 200 y 500 empleados,No,Carrera,43,Entre 1 y 3 SMLV,Administrativo,No,Entre 5 a 10,Entre 1 y 3 años,Presencial,Entre 1 y 2 horas,42.0,2.0,2.0,,3.0,4.0,,5.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,6.0,5.0,4.0,,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,0,2.0,4.0,2.857,3.0,4.333,3.0,3.0,2.8,4.875,3.75,4.0,4.0,3.417,4.7,3.4,3.75
155,53,Mujer,Casado,Sin hijos,Técnico,Urbana,4.0,Público,Entre 200 y 500 empleados,Si,Presentación de servicios,43,Entre 1 y 3 SMLV,Operativo,No,Entre 5 a 10,Más de 10 años,Híbrido,Menos de 1 hora,12.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,7.0,7.0,7.0,,7.0,7.0,6.0,7.0,6.0,2.0,2.0,2.0,2.0,3.0,,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,0,3.667,3.0,4.167,3.333,4.0,3.333,4.75,3.8,6.75,2.0,2.75,3.2,1.333,5.5,1.0,1.375
156,54,Hombre,Soltero,2,Posgrado,Urbana,4.0,Público,Entre 200 y 500 empleados,No,Otro,43,Entre 1 y 3 SMLV,Operativo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Menos de 1 hora,41.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,,3.0,5.0,4.0,3.0,3.0,4.0,4.0,,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,,5.0,4.0,5.0,4.0,6.0,5.0,6.0,5.0,,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,,6.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,0,2.0,3.5,3.667,3.333,4.333,3.0,2.5,2.5,5.0,3.0,4.8,4.8,2.833,5.111,2.0,2.75
157,39,Hombre,Casado,1,Tecnológico,Urbana,4.0,Público,Entre 200 y 500 empleados,No,Carrera,48,Entre 1 y 3 SMLV,Administrativo,No,Entre 1 a 5,Entre 1 y 3 años,Presencial,Más de 3 horas,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,,5.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,,5.0,5.0,6.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,7.0,,4.0,7.0,5.0,5.0,7.0,5.0,7.0,5.0,7.0,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,6.0,,5.0,6.0,6.0,7.0,5.0,3.0,0,3.0,4.0,1.857,4.333,4.0,3.0,1.75,3.0,3.5,5.25,2.6,3.8,5.9,3.7,5.8,5.857
158,51,Hombre,Unión libre,Sin hijos,Técnico,Urbana,3.0,Público,Entre 200 y 500 empleados,No,Libre nombramiento y remocion,35,Entre 1 y 3 SMLV,Administrativo,No,Entre 15 a 20,Entre 3 y 7 años,Híbrido,Entre 1 y 2 horas,14.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,3.0,3.0,2.0,3.0,3.0,2.0,,2.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,7.0,4.0,4.0,5.0,5.0,,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,0,2.0,4.25,2.429,3.333,4.25,3.0,2.75,2.5,4.0,5.0,2.2,4.0,5.364,3.1,4.75,5.0
